
------ 3631424765 ::  ------

3409434765::EN::Print_Text_TLOUInfectionTime_title = "Time to full infection",
3409434765::CN::Print_Text_TLOUInfectionTime_title = "完全感染所需时间",
3409434765::EN::Sandbox_TLOU_BloaterArmor = "Bloater armor hit points",
3409434765::CN::Sandbox_TLOU_BloaterArmor = "巨无霸护甲生命值",
3409434765::EN::Sandbox_TLOU_BloaterArmor_tooltip = "Bloater armor hit points, increasing this value will make Bloaters tank longer.",
3409434765::CN::Sandbox_TLOU_BloaterArmor_tooltip = "巨无霸护甲生命值, 增加此数值将使巨无霸能承受更长时间的伤害.",
3409434765::EN::Sandbox_TLOU_BloaterBurnRate = "Bloater burn multiplier",
3409434765::CN::Sandbox_TLOU_BloaterBurnRate = "巨无霸燃烧倍率",
3409434765::EN::Sandbox_TLOU_BloaterBurnRate_tooltip = "Dictates how fast a Bloater will burn and die from fire.",
3409434765::CN::Sandbox_TLOU_BloaterBurnRate_tooltip = "决定巨无霸在火焰中燃烧和死亡的速度.",
3409434765::EN::Sandbox_TLOU_BloaterEnergyRequired = "Bloater energy required [Joule]",
3409434765::CN::Sandbox_TLOU_BloaterEnergyRequired = "对巨无霸护甲造成伤害所需能量 [焦耳]",
3409434765::EN::Sandbox_TLOU_BloaterEnergyRequired_tooltip = "The energy required for a gun caliber to damage a Bloater's armor.",
3409434765::CN::Sandbox_TLOU_BloaterEnergyRequired_tooltip = "枪械口径对巨无霸护甲造成伤害所需的能量.",
3409434765::EN::Sandbox_TLOU_BloaterHP = "Bloater health multiplier",
3409434765::CN::Sandbox_TLOU_BloaterHP = "巨无霸生命值倍率",
3409434765::EN::Sandbox_TLOU_BloaterHP_tooltip = "0 means default vanilla zombie health (depends on Bloater toughness).",
3409434765::CN::Sandbox_TLOU_BloaterHP_tooltip = "0表示默认原版僵尸生命值 (取决于巨无霸韧性).",
3409434765::EN::Sandbox_TLOU_BloaterHearing = "Bloater Hearing",
3409434765::CN::Sandbox_TLOU_BloaterHearing = "巨无霸听力",
3409434765::EN::Sandbox_TLOU_BloaterSpawn = "Spawn Bloaters",
3409434765::CN::Sandbox_TLOU_BloaterSpawn = "生成巨无霸",
3409434765::EN::Sandbox_TLOU_BloaterSpawnWeight = "Bloaters spawn weight",
3409434765::CN::Sandbox_TLOU_BloaterSpawnWeight = "巨无霸生成权重",
3409434765::EN::Sandbox_TLOU_BloaterSpawn_tooltip = "Bloaters are seen as legends by many due to their rarity among infected types. If a Clicker manages to survive over the years, sustaining its body and the Cordycep within, it evolves into a colossus with thick skin protected by Cordyceps patches. <BR> No one wants to contemplate what would happen to a person if they were caught by this creature, so approaching it is out of the question. <BR> <IMAGECENTRE:media/ui/bloater.png,200,350> <LINE>",
3409434765::CN::Sandbox_TLOU_BloaterSpawn_tooltip = "巨无霸因其在感染类型中的罕见性而被许多人视为传奇. 如果一个循声者能够生存多年, 维持其身外和体内的虫草菌生长, 它就会进化成一个被虫草菌斑保护的厚皮巨兽. <BR>没有人愿意去想象一个人如果被这个生物抓住会发生什么, 所以接近它的后果是不可想象的. <BR> <IMAGECENTRE:media/ui/bloater.png,200,350> <LINE>",
3409434765::EN::Sandbox_TLOU_ClickerArmor = "Clicker armor hit points",
3409434765::CN::Sandbox_TLOU_ClickerArmor = "循声者护甲生命值",
3409434765::EN::Sandbox_TLOU_ClickerArmor_tooltip = "Clicker armor hit points, increasing this value will make Clickers tank longer.",
3409434765::CN::Sandbox_TLOU_ClickerArmor_tooltip = "循声者护甲生命值, 增加此数值将使循声者能承受更长时间的伤害.",
3409434765::EN::Sandbox_TLOU_ClickerBurnRate = "Clicker burn multiplier",
3409434765::CN::Sandbox_TLOU_ClickerBurnRate = "循声者燃烧倍率",
3409434765::EN::Sandbox_TLOU_ClickerBurnRate_tooltip = "Dictates how fast a Clicker will burn and die from fire.",
3409434765::CN::Sandbox_TLOU_ClickerBurnRate_tooltip = "决定循声者在火焰中燃烧和死亡的速度.",
3409434765::EN::Sandbox_TLOU_ClickerEnergyRequired = "Clicker energy required [Joule]",
3409434765::CN::Sandbox_TLOU_ClickerEnergyRequired = "对循声者护甲造成伤害所需能量 [焦耳]",
3409434765::EN::Sandbox_TLOU_ClickerEnergyRequired_tooltip = "The energy required for a gun caliber to damage a Clicker's armor.",
3409434765::CN::Sandbox_TLOU_ClickerEnergyRequired_tooltip = "枪械口径对循声者护甲造成伤害所需的能量.",
3409434765::EN::Sandbox_TLOU_ClickerHP = "Clicker health multiplier",
3409434765::CN::Sandbox_TLOU_ClickerHP = "循声者生命值倍率",
3409434765::EN::Sandbox_TLOU_ClickerHP_tooltip = "0 means default vanilla zombie health (depends on Clicker toughness).",
3409434765::CN::Sandbox_TLOU_ClickerHP_tooltip = "0表示默认原版僵尸生命值 (取决于循声者韧性).",
3409434765::EN::Sandbox_TLOU_ClickerHearing = "Clicker Hearing",
3409434765::CN::Sandbox_TLOU_ClickerHearing = "循声者听力",
3409434765::EN::Sandbox_TLOU_ClickerSpawn = "Spawn Clickers",
3409434765::CN::Sandbox_TLOU_ClickerSpawn = "生成循声者",
3409434765::EN::Sandbox_TLOU_ClickerSpawnWeight = "Clickers spawn weight",
3409434765::CN::Sandbox_TLOU_ClickerSpawnWeight = "循声者生成权重",
3409434765::EN::Sandbox_TLOU_ClickerSpawn_tooltip = "Clickers evolve from Stalkers into an even more dangerous state. Their inhuman strength makes them extremely perilous to approach; anyone too close could find themselves dead in mere seconds. <BR> The cries of struggle have long been replaced with a clicking noise, used to replace their lost eyes due to the Cordyceps eating through them. <BR> Fortunately, this alteration makes them slower than simple Runners and Stalkers. However, they will move in unpredictable ways their arms, catching you whenever they get close enough to you. <BR> <IMAGECENTRE:media/ui/clicker.png,200,350> <LINE>",
3409434765::CN::Sandbox_TLOU_ClickerSpawn_tooltip = "循声者是由潜行者进化成的更加危险的生物. 他们非人类的力量使他们极其危险, 任何过于接近的人都可能在几秒钟内丧命. <BR>挣扎的哭声早已被节奏怪异的咔嗒声所取代, 为了弥补被虫草菌吞噬而失去的双眼, 它们用这种声音进行'探路'. <BR>幸运的是, 这种改变使他们比简单的奔跑者和潜行者慢. 然而, 他们会以不可预测的方式移动他们的手臂, 一旦靠近你就会抓住你. <BR> <IMAGECENTRE:media/ui/clicker.png,200,350> <LINE>",
3409434765::EN::Sandbox_TLOU_CordycepsSpawn = "Allow cordyceps to be harvested",
3409434765::CN::Sandbox_TLOU_CordycepsSpawn = "允许采集虫草菌",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Bloater = "Cordyceps drop chance for Bloaters [in %]",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Bloater = "巨无霸虫草菌掉落几率 [%]",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Bloater_tooltip = "If cordyceps items are allowed to spawn, chose the droprate of it in percentage for Bloaters.",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Bloater_tooltip = "如果允许虫草菌物品生成, 为巨无霸选择其掉落百分比.",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Clicker = "Cordyceps drop chance for Clickers [in %]",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Clicker = "循声者虫草菌掉落几率 [%]",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Clicker_tooltip = "If cordyceps items are allowed to spawn, chose the droprate of it in percentage for Clickers.",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Clicker_tooltip = "如果允许虫草菌物品生成, 为循声者选择其掉落百分比.",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Runner = "Cordyceps drop chance for Runners [in %]",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Runner = "奔跑者虫草菌掉落几率 [%]",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Runner_tooltip = "If cordyceps items are allowed to spawn, chose the droprate of it in percentage for Runners.",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Runner_tooltip = "如果允许虫草菌物品生成, 为奔跑者选择其掉落百分比.",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Stalker = "Cordyceps drop chance for Stalkers [in %]",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Stalker = "潜行者虫草菌掉落几率 [%]",
3409434765::EN::Sandbox_TLOU_CordycepsSpawnRate_Stalker_tooltip = "If cordyceps items are allowed to spawn, chose the droprate of it in percentage for Stalkers.",
3409434765::CN::Sandbox_TLOU_CordycepsSpawnRate_Stalker_tooltip = "如果允许虫草菌物品生成, 为潜行者选择其掉落百分比.",
3409434765::EN::Sandbox_TLOU_CordycepsSpawn_tooltip = "Cordyceps items that usually spawn in corpses in the Cordyceps Spore Zones added by Braven will be able to spawn in killed infected. Only works if Cordyceps Spore Zone by Braven is installed.",
3409434765::CN::Sandbox_TLOU_CordycepsSpawn_tooltip = "通常在虫草孢子区域的尸体中生成的虫草菌物品将能够在杀死的感染者中生成. 只有在安装了Braven的虫草孢子区域时才有效.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystem = "Custom infection system",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystem = "自定义感染系统",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemBottomMax = "Custom infection system: bottom max [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemBottomMax = "自定义感染系统: 身体下部最大时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemBottomMax_tooltip = "Maximum infection time from getting infected on the bottom area of the body: upper legs, lower legs, feet.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemBottomMax_tooltip = "身体下部区域 (大腿、小腿、脚)被感染的最大感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemBottomMin = "Custom infection system: bottom min [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemBottomMin = "自定义感染系统: 身体下部最小时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemBottomMin_tooltip = "Minimum infection time from getting infected on the bottom area of the body: upper legs, lower legs, feet.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemBottomMin_tooltip = "身体下部区域 (大腿、小腿、脚)被感染的最小感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemMiddleMax = "Custom infection system: middle max [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemMiddleMax = "自定义感染系统: 身体中部最大时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemMiddleMax_tooltip = "Maximum infection time from getting infected on the middle area of the body: hands, forearms, upper arms, torso, groin.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemMiddleMax_tooltip = "身体中部区域 (手、前臂、上身、下身、腹股沟)被感染的最大感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemMiddleMin = "Custom infection system: middle min [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemMiddleMin = "自定义感染系统: 身体中部最小时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemMiddleMin_tooltip = "Minimum infection time from getting infected on the middle area of the body: hands, forearms, upper arms, torso, groin.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemMiddleMin_tooltip = "身体中部区域 (手、前臂、上身、下身、腹股沟)被感染的最小感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemTopMax = "Custom infection system: top max [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemTopMax = "自定义感染系统: 身体上部最大时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemTopMax_tooltip = "Maximum infection time from getting infected on the top area of the body: head, neck.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemTopMax_tooltip = "身体上部区域 (头部、颈部)被感染的最大感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemTopMin = "Custom infection system: top min [minutes]",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemTopMin = "自定义感染系统: 身体上部最小时间 [分钟]",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystemTopMin_tooltip = "Minimum infection time from getting infected on the top area of the body: head, neck.",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystemTopMin_tooltip = "身体上部区域 (头部、颈部)被感染的最小感染时间.",
3409434765::EN::Sandbox_TLOU_CustomInfectionSystem_tooltip = "Bites on various area of the body part won't make the player die in the same time. The higher on the body the bites are, the faster your character gets zombified. The transmission settings still apply but the infection mortality is replaced. <BR> <IMAGECENTRE:media/ui/infection_time.png,290,410> <LINE>",
3409434765::CN::Sandbox_TLOU_CustomInfectionSystem_tooltip = "身体不同部位的咬伤不会使玩家在同一时间内死亡. 咬伤部位越高, 你的角色变成僵尸的速度就越快. 感染设置仍然适用, 但感染致死率被替换. <BR> <IMAGECENTRE:media/ui/infection_time.png,290,410> <LINE>",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage_Bloater = "Flames weaken Bloaters",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage_Bloater = "火焰可以削弱巨无霸护甲",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage_Bloater_tooltip = "Bloaters will have their armor weakened when set on fire and will take more damage.<BR> A value of 0 deactivates the extra damage, a value of 1 means 100% extra damage, a value of 2 means 200% extra damage...",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage_Bloater_tooltip = "巨无霸被点燃时, 其护甲会被削弱并受到更多伤害. <BR>数值为 0 时不产生额外伤害, 数值为 1 时造成 100% 额外伤害, 数值为 2 时造成 200% 额外伤害, 以此类推.",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage_Clicker = "Flames weaken Clickers",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage_Clicker = "火焰可以削弱循声者护甲",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage_Clicker_tooltip = "Clickers will have their armor weakened when set on fire and will take more damage.<BR> A value of 0 deactivates the extra damage, a value of 1 means 100% extra damage, a value of 2 means 200% extra damage...",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage_Clicker_tooltip = "循声者被点燃时, 其护甲会被削弱并受到更多伤害. <BR>数值为 0 时不产生额外伤害, 数值为 1 时造成 100% 额外伤害, 数值为 2 时造成 200% 额外伤害, 以此类推.",
3409434765::EN::Sandbox_TLOU_GrabbyBloaters = "Grabby Bloaters",
3409434765::CN::Sandbox_TLOU_GrabbyBloaters = "巨无霸抓取",
3409434765::EN::Sandbox_TLOU_GrabbyBloaters_tooltip = "Bloaters can grab you, making you unable to move.",
3409434765::CN::Sandbox_TLOU_GrabbyBloaters_tooltip = "巨无霸可以抓住你, 使你无法移动.",
3409434765::EN::Sandbox_TLOU_GrabbyClickers = "Grabby Clickers",
3409434765::CN::Sandbox_TLOU_GrabbyClickers = "循声者可以抓住你",
3409434765::EN::Sandbox_TLOU_GrabbyClickers_tooltip = "Clickers can grab you, making you unable to move. You can save yourself with short blades if you time it well. By default is deactivated due to how unfair it can be but if you want an even harder challenge, go for it.",
3409434765::CN::Sandbox_TLOU_GrabbyClickers_tooltip = "循声者可以抓住你, 使你无法移动. 如果你时机掌握得好, 可以用短刀自救. 默认情况下是禁用的, 因为这种方式可能过于不公平, 但如果你想要更大的挑战, 可以尝试启用.",
3409434765::EN::Sandbox_TLOU_HideIndoors = "Hide Indoors",
3409434765::CN::Sandbox_TLOU_HideIndoors = "室内躲藏",
3409434765::EN::Sandbox_TLOU_HideIndoorsUpdates = "Hide Indoors Updates [in-game minutes]",
3409434765::CN::Sandbox_TLOU_HideIndoorsUpdates = "室内躲藏更新频率 [游戏内分钟]",
3409434765::EN::Sandbox_TLOU_HideIndoorsUpdates_tooltip = "Defines how often Infected will check buildings to move towards or roam outside at night. This number shouldn't be kept too low but if you set it too high the Infected might not have time to go in buildings or roam outside at night. On the other hand, you can set it to higher values so they have time to roam around the map. (such as map sounds like alarms or gun shots)",
3409434765::CN::Sandbox_TLOU_HideIndoorsUpdates_tooltip = "定义感染者检查建筑物以移动或在夜晚外出漫游的频率. 这个数字不应该设置得太低, 但如果设置得太高, 感染者可能没有时间进入建筑物或在夜晚外出漫游. 另一方面, 你可以将其设置为更高的值, 以便他们有时间在地图上漫游. (例如, 地图上的声音, 如警报或枪声)",
3409434765::EN::Sandbox_TLOU_HideIndoors_tooltip = "All the infected besides Runners have a tendency to hide from the sun within the dark corners of buildings. This makes exploration of a building particularly dangerous while the streets are safer. Make sure to pay attention to your surrondings when exploring.",
3409434765::CN::Sandbox_TLOU_HideIndoors_tooltip = "除了奔跑者之外的所有感染者都倾向于在建筑物的阴暗角落躲避阳光. 这使得探索建筑物特别危险, 而街道则相对安全. 探索时请务必注意周围环境.",
3409434765::EN::Sandbox_TLOU_MaxDistanceToCheck = "Max distance to check buildings [tiles]",
3409434765::CN::Sandbox_TLOU_MaxDistanceToCheck = "检查建筑物的最大距离 [格]",
3409434765::EN::Sandbox_TLOU_MaxDistanceToCheck_tooltip = "Defines the max distance an Infected will check for buildings. The higher the value, the harder the performance impact might be (unsure how hard it hits performances).",
3409434765::CN::Sandbox_TLOU_MaxDistanceToCheck_tooltip = "定义感染者检查建筑物的最大距离. 这个值越高, 可能对性能的影响就越大 (不确定对性能的影响有多大).",
3409434765::EN::Sandbox_TLOU_NoPushBloaters = "No pushing Bloaters",
3409434765::CN::Sandbox_TLOU_NoPushBloaters = "禁止推搡巨无霸",
3409434765::EN::Sandbox_TLOU_NoPushBloaters_tooltip = "Makes players unable to push Bloaters.",
3409434765::CN::Sandbox_TLOU_NoPushBloaters_tooltip = "使玩家无法推搡巨无霸.",
3409434765::EN::Sandbox_TLOU_NoPushClickers = "No pushing Clickers",
3409434765::CN::Sandbox_TLOU_NoPushClickers = "禁止推搡循声者",
3409434765::EN::Sandbox_TLOU_NoPushClickers_tooltip = "Makes players unable to push Clickers.",
3409434765::CN::Sandbox_TLOU_NoPushClickers_tooltip = "使玩家无法推搡循声者",
3409434765::EN::Sandbox_TLOU_NoStompClickers = "No stomping Clickers",
3409434765::CN::Sandbox_TLOU_NoStompClickers = "禁止踩踏循声者",
3409434765::EN::Sandbox_TLOU_NoStompClickers_tooltip = "Makes players unable to head stomp Clickers with their foot. This means Clickers won't take any damage from stomping with your feet.",
3409434765::CN::Sandbox_TLOU_NoStompClickers_tooltip = "使玩家无法踩踏循声者的头部. 这意味着循声者不会受到踩踏伤害.",
3409434765::EN::Sandbox_TLOU_OneShotClickers = "One shotting Clickers",
3409434765::CN::Sandbox_TLOU_OneShotClickers = "循声者将你一击必杀",
3409434765::EN::Sandbox_TLOU_OneShotClickers_tooltip = "Clickers will one shot you, this trait is definitely the most punishing one.",
3409434765::CN::Sandbox_TLOU_OneShotClickers_tooltip = "循声者将你一击必杀, 这个特性绝对是最具惩罚性的.",
3409434765::EN::Sandbox_TLOU_OnlyUnexplored = "Only Unexplored",
3409434765::CN::Sandbox_TLOU_OnlyUnexplored = "仅未探索区域",
3409434765::EN::Sandbox_TLOU_OnlyUnexplored_tooltip = "Infected will go hide only in unexplored areas. If unchecked then expect some guests in your house. If you've explored every buildings in an area, this could also mean you would find all the Infected types in the street which isn't ideal, especially with respawn on.",
3409434765::CN::Sandbox_TLOU_OnlyUnexplored_tooltip = "感染者只会在未探索的区域躲藏. 如果没有选中, 那么你的房子里可能会出现一些不速之客. 如果你已经探索了某个区域内的所有建筑物, 这也意味着你可能会在街道上找到所有类型的感染者, 这并不理想, 特别是当启用重生功能时.",
3409434765::EN::Sandbox_TLOU_RunnerBurnRate = "Runner burn multiplier",
3409434765::CN::Sandbox_TLOU_RunnerBurnRate = "奔跑者燃烧倍率",
3409434765::EN::Sandbox_TLOU_RunnerBurnRate_tooltip = "Dictates how fast a Runner will burn and die from fire.",
3409434765::CN::Sandbox_TLOU_RunnerBurnRate_tooltip = "决定奔跑者在火焰中燃烧和死亡的速度.",
3409434765::EN::Sandbox_TLOU_RunnerHP = "Runner health multiplier",
3409434765::CN::Sandbox_TLOU_RunnerHP = "奔跑者生命值倍率",
3409434765::EN::Sandbox_TLOU_RunnerHP_tooltip = "0 means default vanilla zombie health (depends on Runner toughness).",
3409434765::CN::Sandbox_TLOU_RunnerHP_tooltip = "0表示默认原版僵尸生命值 (取决于奔跑者韧性).",
3409434765::EN::Sandbox_TLOU_RunnerHearing = "Runner Hearing",
3409434765::CN::Sandbox_TLOU_RunnerHearing = "奔跑者听力",
3409434765::EN::Sandbox_TLOU_RunnerSpawn = "Spawn Runners",
3409434765::CN::Sandbox_TLOU_RunnerSpawn = "生成奔跑者",
3409434765::EN::Sandbox_TLOU_RunnerSpawnWeight = "Runners spawn weight",
3409434765::CN::Sandbox_TLOU_RunnerSpawnWeight = "奔跑者生成权重",
3409434765::EN::Sandbox_TLOU_RunnerSpawn_tooltip = "Runners are dangerous and fast humans recently infected by the Cordyceps fungus. They can quickly overwhelm you with their sheer speed and numbers. <BR> You may hear them talking and struggling from within, with the soul of the host likely still present but unable to control their body. <BR> <IMAGECENTRE:media/ui/runner.png,200,350> <LINE>",
3409434765::CN::Sandbox_TLOU_RunnerSpawn_tooltip = "奔跑者是最近被虫草菌感染的危险且快速的人类. 他们可以用速度和数量迅速压倒你. <BR>你可能会听到他们在自言自语或者苦苦挣扎, 宿主的意识可能仍然存在, 但无法控制他们的身体. <BR> <IMAGECENTRE:media/ui/runner.png,200,350> <LINE>",
3409434765::EN::Sandbox_TLOU_RunnerSpeed = "Runner Speed",
3409434765::CN::Sandbox_TLOU_RunnerSpeed = "奔跑者速度",
3409434765::EN::Sandbox_TLOU_RunnerStrength = "Runner Strength",
3409434765::CN::Sandbox_TLOU_RunnerStrength = "奔跑者力量",
3409434765::EN::Sandbox_TLOU_RunnerToughness = "Runner Toughness",
3409434765::CN::Sandbox_TLOU_RunnerToughness = "奔跑者韧性",
3409434765::EN::Sandbox_TLOU_RunnerVision = "Runner Sight",
3409434765::CN::Sandbox_TLOU_RunnerVision = "奔跑者视力",
3409434765::EN::Sandbox_TLOU_Separation_Bloaters = "_______________ Bloaters _______________",
3409434765::CN::Sandbox_TLOU_Separation_Bloaters = "_______________ 巨无霸 _______________",
3409434765::EN::Sandbox_TLOU_Separation_Bloaters_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> Set the stats of Bloaters.",
3409434765::CN::Sandbox_TLOU_Separation_Bloaters_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 设置巨无霸的属性.",
3409434765::EN::Sandbox_TLOU_Separation_CSZ = "_______________ Mod compatibility: Cordyceps Spore Zones _______________",
3409434765::CN::Sandbox_TLOU_Separation_CSZ = "_______________ 模组兼容性: 虫草菌孢子区 _______________",
3409434765::EN::Sandbox_TLOU_Separation_CSZ_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the mod compatibility with Cordyceps Spore Zones by Braven.",
3409434765::CN::Sandbox_TLOU_Separation_CSZ_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整与 Braven 制作的 Cordyceps Spore Zones (虫草菌孢子区) 模组的兼容性.",
3409434765::EN::Sandbox_TLOU_Separation_Clickers = "_______________ Clickers _______________",
3409434765::CN::Sandbox_TLOU_Separation_Clickers = "_______________ 循声者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_Clickers_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> Set the stats of Clickers.",
3409434765::CN::Sandbox_TLOU_Separation_Clickers_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 设置循声者的属性.",
3409434765::EN::Sandbox_TLOU_Separation_CustomInfectionSystem = "_______________ Custom infection system _______________",
3409434765::CN::Sandbox_TLOU_Separation_CustomInfectionSystem = "_______________ 自定义感染系统 _______________",
3409434765::EN::Sandbox_TLOU_Separation_CustomInfectionSystem_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the custom infection system.",
3409434765::CN::Sandbox_TLOU_Separation_CustomInfectionSystem_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整自定义感染系统.",
3409434765::EN::Sandbox_TLOU_Separation_DangerousBloaters = "_______________ Dangerous Bloaters _______________",
3409434765::CN::Sandbox_TLOU_Separation_DangerousBloaters = "_______________ 危险的巨无霸 _______________",
3409434765::EN::Sandbox_TLOU_Separation_DangerousBloaters_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the Bloaters and how dangerous they will be.",
3409434765::CN::Sandbox_TLOU_Separation_DangerousBloaters_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整巨无霸及其危险程度.",
3409434765::EN::Sandbox_TLOU_Separation_DangerousClickers = "_______________ Dangerous Clickers _______________",
3409434765::CN::Sandbox_TLOU_Separation_DangerousClickers = "_______________ 危险的循声者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_DangerousClickers_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the Clickers and how dangerous they will be.",
3409434765::CN::Sandbox_TLOU_Separation_DangerousClickers_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整循声者及其危险程度.",
3409434765::EN::Sandbox_TLOU_Separation_DangerousRunners = "_______________ Dangerous Runners _______________",
3409434765::CN::Sandbox_TLOU_Separation_DangerousRunners = "_______________ 危险的奔跑者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_DangerousRunners_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the Runners and how dangerous they will be.",
3409434765::CN::Sandbox_TLOU_Separation_DangerousRunners_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整奔跑者及其危险程度.",
3409434765::EN::Sandbox_TLOU_Separation_DangerousStalkers = "_______________ Dangerous Stalkers _______________",
3409434765::CN::Sandbox_TLOU_Separation_DangerousStalkers = "_______________ 危险的潜行者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_DangerousStalkers_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the Stalkers and how dangerous they will be.",
3409434765::CN::Sandbox_TLOU_Separation_DangerousStalkers_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整潜行者及其危险程度.",
3409434765::EN::Sandbox_TLOU_Separation_EmptyBox = "",
3409434765::CN::Sandbox_TLOU_Separation_EmptyBox = "",
3409434765::EN::Sandbox_TLOU_Separation_EmptyBox_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING]",
3409434765::CN::Sandbox_TLOU_Separation_EmptyBox_tooltip = "<RED> <CENTRE> [此选项没有任何作用]",
3409434765::EN::Sandbox_TLOU_Separation_ExtraFireDamage = "_______________ Extra fire damage _______________",
3409434765::CN::Sandbox_TLOU_Separation_ExtraFireDamage = "_______________ 额外火焰伤害 _______________",
