
------ 2959472220 ::  ------

3405131820::CN::ItemName_Mixology.BlueishColaGlass = "可乐杯 (淡蓝)",
3405131820::EN::ItemName_Mixology.Bols = "Bols",
3405131820::CN::ItemName_Mixology.Bols = "波尔斯酒",
3405131820::EN::ItemName_Mixology.BootGlass = "BootGlass",
3405131820::CN::ItemName_Mixology.BootGlass = "啤酒杯 (靴形)",
3405131820::EN::ItemName_Mixology.Bundaberg = "Bundaberg",
3405131820::CN::ItemName_Mixology.Bundaberg = "宾得宝",
3405131820::EN::ItemName_Mixology.Cachaca = "Cachaca",
3405131820::CN::ItemName_Mixology.Cachaca = "卡沙萨",
3405131820::EN::ItemName_Mixology.CapriSunFruit = "CapriSun Fruit Punch",
3405131820::CN::ItemName_Mixology.CapriSunFruit = "果倍爽 (水果宾治)",
3405131820::EN::ItemName_Mixology.CapriSunOrange = "CapriSun Orange",
3405131820::CN::ItemName_Mixology.CapriSunOrange = "果倍爽 (柑橘)",
3405131820::EN::ItemName_Mixology.CapriSunPacific = "CapriSun Pacific Cooler",
3405131820::CN::ItemName_Mixology.CapriSunPacific = "果倍爽 (太平洋酷饮)",
3405131820::EN::ItemName_Mixology.Chalice = "Chalice",
3405131820::CN::ItemName_Mixology.Chalice = "高脚杯",
3405131820::EN::ItemName_Mixology.ChampagneGlass = "ChampagneGlass",
3405131820::CN::ItemName_Mixology.ChampagneGlass = "香槟杯",
3405131820::EN::ItemName_Mixology.ChampagneWithSlice = "ChampagneWithSlice",
3405131820::CN::ItemName_Mixology.ChampagneWithSlice = "香槟杯 (带切片)",
3405131820::EN::ItemName_Mixology.ChampagneWithStraw = "ChampagneWithStraw",
3405131820::CN::ItemName_Mixology.ChampagneWithStraw = "香槟杯 (带吸管)",
3405131820::EN::ItemName_Mixology.CherryColaGlass = "CherryColaGlass",
3405131820::CN::ItemName_Mixology.CherryColaGlass = "可乐杯 (樱桃红)",
3405131820::EN::ItemName_Mixology.CherryJar = "Cherry Jar",
3405131820::CN::ItemName_Mixology.CherryJar = "樱桃罐",
3405131820::EN::ItemName_Mixology.ChocolateSyrup = "Chocolate Syrup",
3405131820::CN::ItemName_Mixology.ChocolateSyrup = "巧克力糖浆",
3405131820::EN::ItemName_Mixology.ColaBottle = "ColaBottle",
3405131820::CN::ItemName_Mixology.ColaBottle = "可乐瓶",
3405131820::EN::ItemName_Mixology.ColaGlass = "ColaGlass",
3405131820::CN::ItemName_Mixology.ColaGlass = "可乐杯",
3405131820::EN::ItemName_Mixology.CoupeGlass = "CoupeGlass",
3405131820::CN::ItemName_Mixology.CoupeGlass = "蝶形杯",
3405131820::EN::ItemName_Mixology.CoupeWithIcecubes = "CoupeWithIcecubes",
3405131820::CN::ItemName_Mixology.CoupeWithIcecubes = "蝶形杯 (带冰块)",
3405131820::EN::ItemName_Mixology.CoupeWithSkewer = "CoupeWithSkewer",
3405131820::CN::ItemName_Mixology.CoupeWithSkewer = "蝶形杯 (带签)",
3405131820::EN::ItemName_Mixology.CyanColaGlass = "CyanColaGlass",
3405131820::CN::ItemName_Mixology.CyanColaGlass = "可乐杯 (青)",
3405131820::EN::ItemName_Mixology.DarkColaGlass = "DarkColaGlass",
3405131820::CN::ItemName_Mixology.DarkColaGlass = "可乐杯 (深色)",
3405131820::EN::ItemName_Mixology.Fireball = "Fireball",
3405131820::CN::ItemName_Mixology.Fireball = "火球",
3405131820::EN::ItemName_Mixology.Gatorade = "Gatorade",
3405131820::CN::ItemName_Mixology.Gatorade = "佳得乐",
3405131820::EN::ItemName_Mixology.GatoradeCool-Blue = "Gatorade Cool Blue",
3405131820::CN::ItemName_Mixology.GatoradeCool-Blue = "佳得乐 (冰蓝)",
3405131820::EN::ItemName_Mixology.GatoradeFruit-Punch = "Gatorade Fruit Punch",
3405131820::CN::ItemName_Mixology.GatoradeFruit-Punch = "佳得乐 (水果宾治)",
3405131820::EN::ItemName_Mixology.GatoradeLemon-Lime = "GatoradeLemon-Lime",
3405131820::CN::ItemName_Mixology.GatoradeLemon-Lime = "佳得乐 (柠檬酸橙)",
3405131820::EN::ItemName_Mixology.GatoradeOrange = "Gatorade Orange",
3405131820::CN::ItemName_Mixology.GatoradeOrange = "佳得乐 (柑橘)",
3405131820::EN::ItemName_Mixology.GreenColaGlass = "GreenColaGlass",
3405131820::CN::ItemName_Mixology.GreenColaGlass = "可乐杯 (绿)",
3405131820::EN::ItemName_Mixology.Hennessy = "Hennessy",
3405131820::CN::ItemName_Mixology.Hennessy = "轩尼诗干邑",
3405131820::EN::ItemName_Mixology.HurricaneGlass = "HurricaneGlass",
3405131820::CN::ItemName_Mixology.HurricaneGlass = "飓风杯",
3405131820::EN::ItemName_Mixology.HurricaneWithSlice = "HurricaneWithSlice",
3405131820::CN::ItemName_Mixology.HurricaneWithSlice = "飓风杯 (带切片)",
3405131820::EN::ItemName_Mixology.HurricaneWithUmbrella = "HurricaneWithUmbrella",
3405131820::CN::ItemName_Mixology.HurricaneWithUmbrella = "飓风杯 (带伞饰)",
3405131820::EN::ItemName_Mixology.IceColaGlass = "IceColaGlass",
3405131820::CN::ItemName_Mixology.IceColaGlass = "可乐杯 (冰白)",
3405131820::EN::ItemName_Mixology.IceWine = "IceWine",
3405131820::CN::ItemName_Mixology.IceWine = "冰酒",
3405131820::EN::ItemName_Mixology.Icebag = "Icebag",
3405131820::CN::ItemName_Mixology.Icebag = "冰袋",
3405131820::EN::ItemName_Mixology.Icecube = "Icecube",
3405131820::CN::ItemName_Mixology.Icecube = "冰块",
3405131820::EN::ItemName_Mixology.Icecube_Melted = "Icecube (Melted)",
3405131820::CN::ItemName_Mixology.Icecube_Melted = "冰块 (融化)",
3405131820::EN::ItemName_Mixology.Jeagermeister = "Jeagermeister",
3405131820::CN::ItemName_Mixology.Jeagermeister = "野格",
3405131820::EN::ItemName_Mixology.KoolAidPackageCherry = "KoolAid Package Cherry",
3405131820::CN::ItemName_Mixology.KoolAidPackageCherry = "酷爱樱桃 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackageGrape = "KoolAid Package Grape",
3405131820::CN::ItemName_Mixology.KoolAidPackageGrape = "酷爱葡萄 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackageOrange = "KoolAid Package Orange",
3405131820::CN::ItemName_Mixology.KoolAidPackageOrange = "酷爱柑橘 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackagePurple = "KoolAid Package Purplesaurus Rex",
3405131820::CN::ItemName_Mixology.KoolAidPackagePurple = "酷爱葡萄霸王龙 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackageRock = "KoolAid Package Rock-a-dile Red",
3405131820::CN::ItemName_Mixology.KoolAidPackageRock = "酷爱摇滚莓果 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackageStrawberry = "KoolAid Package Strawberry",
3405131820::CN::ItemName_Mixology.KoolAidPackageStrawberry = "酷爱草莓 (整包)",
3405131820::EN::ItemName_Mixology.KoolAidPackageTropical = "KoolAid Package Tropical Punch",
3405131820::CN::ItemName_Mixology.KoolAidPackageTropical = "酷爱热带宾治 (整包)",
3405131820::EN::ItemName_Mixology.Kvass = "Kvass",
3405131820::CN::ItemName_Mixology.Kvass = "格瓦斯",
3405131820::EN::ItemName_Mixology.LemonColaGlass = "LemonColaGlass",
3405131820::CN::ItemName_Mixology.LemonColaGlass = "可乐杯 (柠檬黄)",
3405131820::EN::ItemName_Mixology.LemonSlice = "Lemon Slice",
3405131820::CN::ItemName_Mixology.LemonSlice = "柠檬片",
3405131820::EN::ItemName_Mixology.LimeSlice = "Lime Slice",
3405131820::CN::ItemName_Mixology.LimeSlice = "酸橙片",
3405131820::EN::ItemName_Mixology.MargaritaGlass = "MargaritaGlass",
3405131820::CN::ItemName_Mixology.MargaritaGlass = "玛格丽特杯",
3405131820::EN::ItemName_Mixology.MargaritaWithStraw = "MargaritaWithStraw",
3405131820::CN::ItemName_Mixology.MargaritaWithStraw = "玛格丽特杯 (带吸管)",
3405131820::EN::ItemName_Mixology.MargaritaWithUmbrella = "MargaritaWithUmbrella",
3405131820::CN::ItemName_Mixology.MargaritaWithUmbrella = "玛格丽特杯 (带伞饰)",
3405131820::EN::ItemName_Mixology.MartiniGlass = "MartiniGlass",
3405131820::CN::ItemName_Mixology.MartiniGlass = "马提尼杯",
3405131820::EN::ItemName_Mixology.MartiniWithIcecubes = "MartiniWithIcecubes",
3405131820::CN::ItemName_Mixology.MartiniWithIcecubes = "马提尼杯 (带冰块)",
3405131820::EN::ItemName_Mixology.MartiniWithSkewer = "MartiniWithSkewer",
3405131820::CN::ItemName_Mixology.MartiniWithSkewer = "马提尼杯 (带签)",
3405131820::EN::ItemName_Mixology.MilkshakeGlass = "MilkshakeGlass",
3405131820::CN::ItemName_Mixology.MilkshakeGlass = "奶昔杯",
3405131820::EN::ItemName_Mixology.MilkshakeGlassStraw = "MilkshakeGlassStraw",
3405131820::CN::ItemName_Mixology.MilkshakeGlassStraw = "奶昔杯 (带吸管)",
3405131820::EN::ItemName_Mixology.MintPackage = "Mint Package",
3405131820::CN::ItemName_Mixology.MintPackage = "薄荷 (整包)",
3405131820::EN::ItemName_Mixology.MonsterBlackCan = "Monster Energy",
3405131820::CN::ItemName_Mixology.MonsterBlackCan = "魔爪能量饮料",
3405131820::EN::ItemName_Mixology.MonsterLocoCan = "Monster Energy Mango Loco",
3405131820::CN::ItemName_Mixology.MonsterLocoCan = "魔爪能量饮料 (疯狂芒果)",
3405131820::EN::ItemName_Mixology.MonsterPunchCan = "Monster Energy Pipeline Punch",
3405131820::CN::ItemName_Mixology.MonsterPunchCan = "魔爪能量饮料 (热带水果)",
3405131820::EN::ItemName_Mixology.MonsterWhiteCan = "Monster Energy Ultra Zero",
3405131820::CN::ItemName_Mixology.MonsterWhiteCan = "魔爪能量饮料 (无糖)",
3405131820::EN::ItemName_Mixology.Moonshine = "Moonshine",
3405131820::CN::ItemName_Mixology.Moonshine = "月光酒",
3405131820::EN::ItemName_Mixology.Mouthwash = "Mouthwash",
3405131820::CN::ItemName_Mixology.Mouthwash = "漱口水",
3405131820::EN::ItemName_Mixology.MulledWine = "MulledWine",
3405131820::CN::ItemName_Mixology.MulledWine = "热红酒",
3405131820::EN::ItemName_Mixology.OrangeColaGlass = "OrangeColaGlass",
3405131820::CN::ItemName_Mixology.OrangeColaGlass = "可乐杯 (橙)",
3405131820::EN::ItemName_Mixology.OrangeSlice = "Orange Slice",
3405131820::CN::ItemName_Mixology.OrangeSlice = "橙子片",
3405131820::EN::ItemName_Mixology.Ouzo = "Ouzo",
3405131820::CN::ItemName_Mixology.Ouzo = "乌佐",
3405131820::EN::ItemName_Mixology.PineAppleSlice = "Pineapple Slice",
3405131820::CN::ItemName_Mixology.PineAppleSlice = "菠萝片",
3405131820::EN::ItemName_Mixology.PinkColaGlass = "PinkColaGlass",
3405131820::CN::ItemName_Mixology.PinkColaGlass = "可乐杯 (粉)",
3405131820::EN::ItemName_Mixology.Pitcher = "Pitcher",
3405131820::CN::ItemName_Mixology.Pitcher = "水壶",
3405131820::EN::ItemName_Mixology.PitcherKool = "PitcherKool",
3405131820::CN::ItemName_Mixology.PitcherKool = "水壶 (酷炫)",
3405131820::EN::ItemName_Mixology.PumpkinSyrup = "Pumpkin Syrup",
3405131820::CN::ItemName_Mixology.PumpkinSyrup = "南瓜糖浆",
3405131820::EN::ItemName_Mixology.PurpleColaGlass = "PurpleColaGlass",
3405131820::CN::ItemName_Mixology.PurpleColaGlass = "可乐杯 (紫)",
3405131820::EN::ItemName_Mixology.RainbowColaGlass = "RainbowColaGlass",
3405131820::CN::ItemName_Mixology.RainbowColaGlass = "可乐杯 (彩虹)",
3405131820::EN::ItemName_Mixology.RedColaGlass = "RedColaGlass",
3405131820::CN::ItemName_Mixology.RedColaGlass = "可乐杯 (红)",
3405131820::EN::ItemName_Mixology.RedbullCan = "Redbull Can",
3405131820::CN::ItemName_Mixology.RedbullCan = "红牛罐",
3405131820::EN::ItemName_Mixology.RockGlass = "RockGlass",
3405131820::CN::ItemName_Mixology.RockGlass = "古典杯",
3405131820::EN::ItemName_Mixology.RocksWithIcecubes = "RocksWithIcecubes",
3405131820::CN::ItemName_Mixology.RocksWithIcecubes = "古典杯 (带冰块)",
3405131820::EN::ItemName_Mixology.RocksWithSkewer = "RocksWithSkewer",
3405131820::CN::ItemName_Mixology.RocksWithSkewer = "古典杯 (带签)",
3405131820::EN::ItemName_Mixology.RosaColaGlass = "RosaColaGlass",
3405131820::CN::ItemName_Mixology.RosaColaGlass = "可乐杯 (玫瑰红)",
3405131820::EN::ItemName_Mixology.Sake = "Sake",
3405131820::CN::ItemName_Mixology.Sake = "清酒",
3405131820::EN::ItemName_Mixology.Sambuca = "Sambuca",
3405131820::CN::ItemName_Mixology.Sambuca = "桑布卡",
3405131820::EN::ItemName_Mixology.SchnappsMint = "SchnappsMint",
3405131820::CN::ItemName_Mixology.SchnappsMint = "薄荷力娇酒",
3405131820::EN::ItemName_Mixology.SchnappsSigma = "SchnappsSigma",
3405131820::CN::ItemName_Mixology.SchnappsSigma = "瓜拉纳青柠力娇酒",
3405131820::EN::ItemName_Mixology.ShotGlass = "ShotGlass",
3405131820::CN::ItemName_Mixology.ShotGlass = "烈酒杯",
3405131820::EN::ItemName_Mixology.Skewer = "Skewer",
3405131820::CN::ItemName_Mixology.Skewer = "签",
3405131820::EN::ItemName_Mixology.SkewerPack = "Skewer Package",
3405131820::CN::ItemName_Mixology.SkewerPack = "签 (整包)",
3405131820::EN::ItemName_Mixology.Soju = "Soju",
3405131820::CN::ItemName_Mixology.Soju = "烧酒",
3405131820::EN::ItemName_Mixology.StrawPackage = "Straw Package",
3405131820::CN::ItemName_Mixology.StrawPackage = "吸管 (整包)",
3405131820::EN::ItemName_Mixology.StrawberrySyrup = "Strawberry Syrup",
3405131820::CN::ItemName_Mixology.StrawberrySyrup = "草莓糖浆",
3405131820::EN::ItemName_Mixology.SunnyD = "Sunny D",
3405131820::CN::ItemName_Mixology.SunnyD = "阳光每日",
3405131820::EN::ItemName_Mixology.Sunset = "Sunset Sarsaparilla",
3405131820::CN::ItemName_Mixology.Sunset = "夕阳沙士",
3405131820::EN::ItemName_Mixology.TeaStraw = "TeaStraw",
3405131820::CN::ItemName_Mixology.TeaStraw = "吸管 (茶用)",
3405131820::EN::ItemName_Mixology.TeaUmbrella = "TeaUmbrella",
3405131820::CN::ItemName_Mixology.TeaUmbrella = "伞饰 (茶用)",
3405131820::EN::ItemName_Mixology.Tonic = "Tonic Water",
3405131820::CN::ItemName_Mixology.Tonic = "汤力水",
3405131820::EN::ItemName_Mixology.TumblerStraw = "TumblerStraw",
3405131820::CN::ItemName_Mixology.TumblerStraw = "吸管 (玻璃杯用)",
3405131820::EN::ItemName_Mixology.TumblerUmbrella = "TumblerUmbrella",
3405131820::CN::ItemName_Mixology.TumblerUmbrella = "伞饰 (玻璃杯用)",
3405131820::EN::ItemName_Mixology.UmbrellaPackage = "Cocktail Umbrella Package",
3405131820::CN::ItemName_Mixology.UmbrellaPackage = "鸡尾酒伞饰 (整包)",
3405131820::EN::ItemName_Mixology.WineStraw = "WineStraw",
3405131820::CN::ItemName_Mixology.WineStraw = "吸管 (酒用)",
3405131820::EN::ItemName_Mixology.WineUmbrella = "WineUmbrella",
3405131820::CN::ItemName_Mixology.WineUmbrella = "伞饰 (酒用)",
3405131820::EN::ItemName_Mixology.YellowColaGlass = "YellowColaGlass",
3405131820::CN::ItemName_Mixology.YellowColaGlass = "可乐杯 (黄)",
3405131820::EN::Print_Media_DixieGasCoke_info = "<type:parent, width:1240, height:1754><type:texture, x:0, y:0, texture:getTexture("media/textures/printMedia/FlyerPics/DixieGasCoke.png"), width:1240, height:1754>",
3405131820::CN::Print_Media_DixieGasCoke_info = "<type:parent, width:1240, height:1754><type:texture, x:0, y:0, texture:getTexture ("media/textures/printMedia/FlyerPics/DixieGasCoke.png"), width:1240, height:1754>",
3405131820::EN::Print_Media_DixieGasCoke_title = "Dixie Gas Coca Cola Advert",
3405131820::CN::Print_Media_DixieGasCoke_title = "迪克西加油站可口可乐广告",
3405131820::EN::Print_Media_ListerineConvenience_info = "<type:parent, width:1240, height:1754><type:texture, x:0, y:0, texture:getTexture("media/textures/printMedia/FlyerPics/ListerineConvenience.png"), width:1240, height:1754>",
3405131820::CN::Print_Media_ListerineConvenience_info = "<type:parent, width:1240, height:1754><type:texture, x:0, y:0, texture:getTexture ("media/textures/printMedia/FlyerPics/ListerineConvenience.png"), width:1240, height:1754>",
3405131820::EN::Print_Media_ListerineConvenience_title = "Listerine Advert",
3405131820::CN::Print_Media_ListerineConvenience_title = "李施德林广告",
3405131820::EN::Print_Text_DixieGasCoke_info = "Stop by on your next trip out of, or into Louisville and grab a nice cold refreshing glass bottle Coca Cola.",
3405131820::CN::Print_Text_DixieGasCoke_info = "下次出入路易斯维尔时, 请顺道过来喝一杯冰爽的可口可乐玻璃瓶装饮料.",
3405131820::EN::Print_Text_DixieGasCoke_title = "Dixie Gas has Coca Cola",
3405131820::CN::Print_Text_DixieGasCoke_title = "迪克西加油站可口可乐有售",
3405131820::EN::Print_Text_ListerineConvenience_info = "Whether you keep it in your car glovebox or in your back pocket, Listerine keeps your mouth minty fresh for ANYTHING!",
3405131820::CN::Print_Text_ListerineConvenience_info = "无论您将其存放在汽车手套箱还是后口袋中, 李施德林都能让您的口气保持清新, 应对任何场合!",
3405131820::EN::Print_Text_ListerineConvenience_title = "Listerine keeps you minty fresh!",
3405131820::CN::Print_Text_ListerineConvenience_title = "李施德林让您口气清新!",
3405131820::EN::Recipe_AdornChampagneSlice = "Adorn Champagne Slice",
3405131820::CN::Recipe_AdornChampagneSlice = "装饰香槟杯 (加切片)",
3405131820::EN::Recipe_AdornChampagneStraw = "Adorn Champagne Straw",
3405131820::CN::Recipe_AdornChampagneStraw = "装饰香槟杯 (加吸管)",
3405131820::EN::Recipe_AdornCoupeIcecubes = "Adorn Coupe Icecubes",
3405131820::CN::Recipe_AdornCoupeIcecubes = "装饰碟形杯 (加冰块)",
3405131820::EN::Recipe_AdornCoupeSkewer = "Adorn Coupe Skewer",
3405131820::CN::Recipe_AdornCoupeSkewer = "装饰碟形杯 (加签)",
3405131820::EN::Recipe_AdornHurricaneSlice = "Adorn Hurricane Slice",
3405131820::CN::Recipe_AdornHurricaneSlice = "装饰飓风杯 (加切片)",
3405131820::EN::Recipe_AdornHurricaneUmbrella = "Adorn Hurricane Umbrella",
3405131820::CN::Recipe_AdornHurricaneUmbrella = "装饰飓风杯 (加伞饰)",
3405131820::EN::Recipe_AdornMargaritaUmbrella = "Adorn Margarita Umbrella",
3405131820::CN::Recipe_AdornMargaritaUmbrella = "装饰玛格丽特杯 (加伞饰)",
3405131820::EN::Recipe_AdornMartiniIcecubes = "Adorn Martini Icecubes",
3405131820::CN::Recipe_AdornMartiniIcecubes = "装饰马提尼杯 (加冰块)",
3405131820::EN::Recipe_AdornMartiniSkewer = "Adorn Martini Skewer",
3405131820::CN::Recipe_AdornMartiniSkewer = "装饰马提尼杯 (加签)",
3405131820::EN::Recipe_AdornMilkshakeStraw = "Adorn Milkshake Straw",
3405131820::CN::Recipe_AdornMilkshakeStraw = "装饰奶昔杯 (加吸管)",
3405131820::EN::Recipe_AdornRocksIcecubes = "Adorn Rocks Icecubes",
3405131820::CN::Recipe_AdornRocksIcecubes = "装饰古典杯 (加冰块)",
3405131820::EN::Recipe_AdornRocksSkewer = "Adorn Rocks Skewer",
3405131820::CN::Recipe_AdornRocksSkewer = "装饰古典杯 (加签)",
3405131820::EN::Recipe_AdornTeacupUmbrella = "Adorn Teacup Umbrella",
3405131820::CN::Recipe_AdornTeacupUmbrella = "装饰茶杯 (加伞饰)",
3405131820::EN::Recipe_AdornTumblerUmbrella = "Adorn Tumbler Umbrella",
3405131820::CN::Recipe_AdornTumblerUmbrella = "装饰玻璃杯 (加伞饰)",
3405131820::EN::Recipe_AdornWineStraw = "Adorn Wine Straw",
3405131820::CN::Recipe_AdornWineStraw = "装饰红酒杯 (加吸管)",
3405131820::EN::Recipe_AdornWineUmbrella = "Adorn Wine Umbrella",
3405131820::CN::Recipe_AdornWineUmbrella = "装饰红酒杯 (加伞饰)",
3405131820::EN::Recipe_MakeKoolAidCherry_BeerGlass = "Make Kool Aid Cherry_Beer Glass",
3405131820::CN::Recipe_MakeKoolAidCherry_BeerGlass = "制作酷爱樱桃 (啤酒杯)",
3405131820::EN::Recipe_MakeKoolAidCherry_Pitcher = "Make Kool Aid Cherry_Pitcher",
3405131820::CN::Recipe_MakeKoolAidCherry_Pitcher = "制作酷爱樱桃 (水壶)",
3405131820::EN::Recipe_MakeKoolAidCherry_PitcherKool = "Make Kool Aid Cherry_Pitcher Kool",
3405131820::CN::Recipe_MakeKoolAidCherry_PitcherKool = "制作酷爱樱桃 (酷炫水壶)",
3405131820::EN::Recipe_SliceLemon = "Slice Lemon",
3405131820::CN::Recipe_SliceLemon = "切片柠檬",
3405131820::EN::Recipe_SliceLime = "Slice Lime",
3405131820::CN::Recipe_SliceLime = "切片酸橙",
3405131820::EN::Recipe_SliceOrange = "Slice Orange",
3405131820::CN::Recipe_SliceOrange = "切片柑橘",
3405131820::EN::Recipe_SlicePineapple = "Slice Pineapple",
3405131820::CN::Recipe_SlicePineapple = "切片菠萝",
3405131820::EN::Recipe_TakeACherry = "Take A Cherry",
3405131820::CN::Recipe_TakeACherry = "取一颗樱桃",
3405131820::EN::Recipe_TakeAIcecube = "Take A Icecube",
3405131820::CN::Recipe_TakeAIcecube = "取一个冰块",
3405131820::EN::Recipe_TakeAMint = "Take A Mint",
3405131820::CN::Recipe_TakeAMint = "取一片薄荷",
3405131820::EN::Recipe_TakeASkewer = "Take A Skewer",
3405131820::CN::Recipe_TakeASkewer = "取一根签",
3405131820::EN::Recipe_TakeAStraw = "Take A Straw",
3405131820::CN::Recipe_TakeAStraw = "取一根吸管",
3405131820::EN::Recipe_TakeAUmbrella = "Take A Umbrella",
3405131820::CN::Recipe_TakeAUmbrella = "取一个伞饰",
3405131820::EN::Sandbox_Mixology = "Mixology",
3405131820::CN::Sandbox_Mixology = "调酒术",
3405131820::EN::Sandbox_Mixology_ItemChance = "Item Spawn Chance",
3405131820::CN::Sandbox_Mixology_ItemChance = "物品生成几率",
3405131820::EN::Sandbox_Mixology_ItemChances_option1 = "Insanely rare",
3405131820::CN::Sandbox_Mixology_ItemChances_option1 = "极其罕见",
3405131820::EN::Sandbox_Mixology_ItemChances_option2 = "Extremely Rare",
3405131820::CN::Sandbox_Mixology_ItemChances_option2 = "非常罕见",
3405131820::EN::Sandbox_Mixology_ItemChances_option3 = "Rare",
3405131820::CN::Sandbox_Mixology_ItemChances_option3 = "罕见",
3405131820::EN::Sandbox_Mixology_ItemChances_option4 = "Normal",
3405131820::CN::Sandbox_Mixology_ItemChances_option4 = "普通",
3405131820::EN::Sandbox_Mixology_ItemChances_option5 = "Common",
3405131820::CN::Sandbox_Mixology_ItemChances_option5 = "常见",
3405131820::EN::Sandbox_Mixology_ItemChances_option6 = "Abundant",
3405131820::CN::Sandbox_Mixology_ItemChances_option6 = "丰富",
3405131820::EN::Sandbox_Mixology_ItemChances_option7 = "Absurdly Abundant",
3405131820::CN::Sandbox_Mixology_ItemChances_option7 = "极其丰富",


------ 3406694220 ::  ------

3406694220::EN::ItemName_DFMFoodmod.CannedFruitJam = "Jar of Fruit Jam",
3406694220::CN::ItemName_DFMFoodmod.CannedFruitJam = "果酱 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.CannedFruitJam_Open = "Opened Jar of Fruit Jam",
3406694220::CN::ItemName_DFMFoodmod.CannedFruitJam_Open = "果酱 (整罐, 已打开)",
3406694220::EN::ItemName_DFMFoodmod.CannedMarinara = "Jar of Marinara Sauce",
3406694220::CN::ItemName_DFMFoodmod.CannedMarinara = "意大利番茄酱 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.CannedMarinara_Open = "Jar of Marinara Sauce(Opened)",
3406694220::CN::ItemName_DFMFoodmod.CannedMarinara_Open = "意大利番茄酱 (整罐, 已打开)",
3406694220::EN::ItemName_DFMFoodmod.CannedTomatoPaste = "Jar of Tomato Paste",
3406694220::CN::ItemName_DFMFoodmod.CannedTomatoPaste = "番茄酱 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.CannedTomatoPaste_Open = "Jar of Tomato Paste(Opened)",
3406694220::CN::ItemName_DFMFoodmod.CannedTomatoPaste_Open = "番茄酱 (整罐, 已打开)",
3406694220::EN::ItemName_DFMFoodmod.CookedCheeseMixture = "Cooked Cheese Mixture",
3406694220::CN::ItemName_DFMFoodmod.CookedCheeseMixture = "奶酪混合物 (已烹饪)",
3406694220::EN::ItemName_DFMFoodmod.CookedFruitJam = "Fruit Jam",
3406694220::CN::ItemName_DFMFoodmod.CookedFruitJam = "果酱",
3406694220::EN::ItemName_DFMFoodmod.CookedMarinara = "Marinara Sauce",
3406694220::CN::ItemName_DFMFoodmod.CookedMarinara = "意大利番茄酱",
3406694220::EN::ItemName_DFMFoodmod.CookedTomatoPaste = "Cooked Tomato Paste",
3406694220::CN::ItemName_DFMFoodmod.CookedTomatoPaste = "番茄酱 (已烹饪)",
3406694220::EN::ItemName_DFMFoodmod.DriedSugarBeets = "Dried Sugar Beets",
3406694220::CN::ItemName_DFMFoodmod.DriedSugarBeets = "甜菜 (干)",
3406694220::EN::ItemName_DFMFoodmod.DryJarOfYeast = "Jar of Ready Yeast (READY)",
3406694220::CN::ItemName_DFMFoodmod.DryJarOfYeast = "酵母 (整罐, 准备就绪)",
3406694220::EN::ItemName_DFMFoodmod.GratedBerries = "Mashed Berries",
3406694220::CN::ItemName_DFMFoodmod.GratedBerries = "浆果碎",
3406694220::EN::ItemName_DFMFoodmod.HamRaw = "Raw Ham",
3406694220::CN::ItemName_DFMFoodmod.HamRaw = "火腿 (生)",
3406694220::EN::ItemName_DFMFoodmod.IceChunk = "Ice Chunk",
3406694220::CN::ItemName_DFMFoodmod.IceChunk = "冰块",
3406694220::EN::ItemName_DFMFoodmod.IntestineDried = "Dried Intestine",
3406694220::CN::ItemName_DFMFoodmod.IntestineDried = "猪肠 (干)",
3406694220::EN::ItemName_DFMFoodmod.IntestineRaw = "Raw Intestine",
3406694220::CN::ItemName_DFMFoodmod.IntestineRaw = "猪肠 (生)",
3406694220::EN::ItemName_DFMFoodmod.JarOfCrushedBerries = "Jar Of Crushed Berries",
3406694220::CN::ItemName_DFMFoodmod.JarOfCrushedBerries = "浆果碎 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.JarOfVinegarBase = "Jar Of Vinegar Base",
3406694220::CN::ItemName_DFMFoodmod.JarOfVinegarBase = "醋基 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.JarOfYeast = "Jar of Yeast",
3406694220::CN::ItemName_DFMFoodmod.JarOfYeast = "酵母 (整罐)",
3406694220::EN::ItemName_DFMFoodmod.PastaDough = "Dough Pasta",
3406694220::CN::ItemName_DFMFoodmod.PastaDough = "意面面团",
3406694220::EN::ItemName_DFMFoodmod.RawBeefJerky = "Slice of Beef",
3406694220::CN::ItemName_DFMFoodmod.RawBeefJerky = "牛肉片",
3406694220::EN::ItemName_DFMFoodmod.RawCheeseMixture = "Raw Cheese Mixture",
3406694220::CN::ItemName_DFMFoodmod.RawCheeseMixture = "奶酪混合物 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawDehydratedMeatStick = "Raw Meat Stick",
3406694220::CN::ItemName_DFMFoodmod.RawDehydratedMeatStick = "肉干条 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawFruitJam = "Raw Fruit Jam",
3406694220::CN::ItemName_DFMFoodmod.RawFruitJam = "果酱 (生)",
